doggo_name,doggo_pic_url,url_source
Buffy (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20342/20342657/98212015.jpg,"toolkitFocusPet_0(0, 20342657, 185);return false;"
Tulip (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20344/20344631/98194089.jpg,"toolkitFocusPet_0(0, 20344631, 186);return false;"
Violet (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20344/20344644/98098116.jpg,"toolkitFocusPet_0(0, 20344644, 187);return false;"
Tabitha (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20344/20344658/98193852.jpg,"toolkitFocusPet_0(0, 20344658, 188);return false;"
April (SC),https://cdn.rescuegroups.org/7015/pictures/animals/20355/20355503/98211992.jpg,"toolkitFocusPet_0(0, 20355503, 189);return false;"
Shaggy (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20356/20356835/98107550.jpg,"toolkitFocusPet_0(0, 20356835, 190);return false;"
Chip (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20359/20359075/98176547.jpg,"toolkitFocusPet_0(0, 20359075, 191);return false;"
Sadie (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20359/20359118/98176550.jpg,"toolkitFocusPet_0(0, 20359118, 192);return false;"
Sissy (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20359/20359127/98198967.jpg,"toolkitFocusPet_0(0, 20359127, 193);return false;"
Millicent (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20368/20368254/98130792.jpg,"toolkitFocusPet_0(0, 20368254, 194);return false;"
Vanessa (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20368/20368258/98130797.jpg,"toolkitFocusPet_0(0, 20368258, 195);return false;"
Nellie (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20368/20368262/98194086.jpg,"toolkitFocusPet_0(0, 20368262, 196);return false;"
Winston (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20368/20368278/98130861.jpg,"toolkitFocusPet_0(0, 20368278, 197);return false;"
Chiki (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20375/20375213/98145729.jpg,"toolkitFocusPet_0(0, 20375213, 198);return false;"
Tyson (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20192/20192482/97795728.jpg,"toolkitFocusPet_0(0, 20192482, 199);return false;"
Esmeralda (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20201/20201048/98091997.jpg,"toolkitFocusPet_0(0, 20201048, 200);return false;"
Flora (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20207/20207688/97882442.jpg,"toolkitFocusPet_0(0, 20207688, 201);return false;"
Meg (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20207/20207711/98194142.jpg,"toolkitFocusPet_0(0, 20207711, 202);return false;"
Merlin (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20207/20207744/98171677.jpg,"toolkitFocusPet_0(0, 20207744, 203);return false;"
Monty (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20207/20207753/98077532.jpg,"toolkitFocusPet_0(0, 20207753, 204);return false;"
Marley (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20207/20207756/98171675.jpg,"toolkitFocusPet_0(0, 20207756, 205);return false;"
Zito (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20207/20207810/98053491.jpg,"toolkitFocusPet_0(0, 20207810, 206);return false;"
Zippy (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20207/20207822/98115251.jpg,"toolkitFocusPet_0(0, 20207822, 207);return false;"
Zamira (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20207/20207828/98194743.jpg,"toolkitFocusPet_0(0, 20207828, 208);return false;"
Olive (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20210/20210206/98194775.jpg,"toolkitFocusPet_0(0, 20210206, 209);return false;"
Cobalt (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20216/20216115/98092440.jpg,"toolkitFocusPet_0(0, 20216115, 210);return false;"
Jezebel (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20220/20220321/97847331.jpg,"toolkitFocusPet_0(0, 20220321, 211);return false;"
Bubba (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20229/20229107/97970036.jpg,"toolkitFocusPet_0(0, 20229107, 212);return false;"
Tripod Bianca,https://cdn.rescuegroups.org/1861/pictures/animals/20242/20242921/97832040.jpg,"toolkitFocusPet_0(0, 20242921, 213);return false;"
Scarlet (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20250/20250353/97850387.jpg,"toolkitFocusPet_0(0, 20250353, 214);return false;"
Betty (TX1),https://cdn.rescuegroups.org/7015/pictures/animals/20257/20257603/98015248.jpg,"toolkitFocusPet_0(0, 20257603, 215);return false;"
Toby (SC),https://cdn.rescuegroups.org/7015/pictures/animals/20387/20387999/98166562.jpg,"toolkitFocusPet_0(0, 20387999, 216);return false;"
Rhett (SC),https://cdn.rescuegroups.org/7015/pictures/animals/20388/20388002/98166578.jpg,"toolkitFocusPet_0(0, 20388002, 217);return false;"
Demi (MS),https://cdn.rescuegroups.org/7015/pictures/animals/20388/20388003/98217085.jpg,"toolkitFocusPet_0(0, 20388003, 218);return false;"
Reggie (SC),https://cdn.rescuegroups.org/7015/pictures/animals/20399/20399296/98193740.jpg,"toolkitFocusPet_0(0, 20399296, 219);return false;"
Tootsie (SC),https://cdn.rescuegroups.org/7015/pictures/animals/20399/20399301/98194008.jpg,"toolkitFocusPet_0(0, 20399301, 220);return false;"
Rafa,https://cdn.rescuegroups.org/1861/pictures/animals/20402/20402883/98202593.jpg,"toolkitFocusPet_0(0, 20402883, 221);return false;"
Jerry,https://cdn.rescuegroups.org/1861/pictures/animals/20402/20402887/98202604.jpg,"toolkitFocusPet_0(0, 20402887, 222);return false;"
Lilo (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20405/20405069/98207329.jpg,"toolkitFocusPet_0(0, 20405069, 223);return false;"
Coco (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20405/20405086/98207371.jpg,"toolkitFocusPet_0(0, 20405086, 224);return false;"
Lukas (GA),https://cdn.rescuegroups.org/7015/pictures/animals/19885/19885779/97596669.jpg,"toolkitFocusPet_0(0, 19885779, 225);return false;"
Dempsey (TX),https://cdn.rescuegroups.org/7015/pictures/animals/19897/19897741/97006836.jpg,"toolkitFocusPet_0(0, 19897741, 226);return false;"
Disco Queen (TX),https://cdn.rescuegroups.org/7015/pictures/animals/19897/19897789/97006799.jpg,"toolkitFocusPet_0(0, 19897789, 227);return false;"
Sparkle (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20041/20041821/97836194.jpg,"toolkitFocusPet_0(0, 20041821, 228);return false;"
Bubbly (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20041/20041833/97764134.jpg,"toolkitFocusPet_0(0, 20041833, 229);return false;"
Shortbread (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20045/20045683/98115248.jpg,"toolkitFocusPet_0(0, 20045683, 230);return false;"
Cane (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20045/20045716/98008594.jpg,"toolkitFocusPet_0(0, 20045716, 231);return false;"
Candy (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20045/20045719/98092226.jpg,"toolkitFocusPet_0(0, 20045719, 232);return false;"
Cookie (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20045/20045721/98092227.jpg,"toolkitFocusPet_0(0, 20045721, 233);return false;"
Braze,https://cdn.rescuegroups.org/1861/pictures/animals/20290/20290762/97962691.jpg,"toolkitFocusPet_0(0, 20290762, 234);return false;"
Abby (SC),https://cdn.rescuegroups.org/7015/pictures/animals/19495/19495741/96001036.jpg,"toolkitFocusPet_0(0, 19495741, 235);return false;"
Opie (GA),no photo,"toolkitFocusPet_0(0, 20380087, 236);return false;"
Zelda (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20382/20382301/98156512.jpg,"toolkitFocusPet_0(0, 20382301, 237);return false;"
Pinto (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20382/20382311/98156535.jpg,"toolkitFocusPet_0(0, 20382311, 238);return false;"
Anya (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20382/20382369/98156610.jpg,"toolkitFocusPet_0(0, 20382369, 239);return false;"
Zedge (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20382/20382460/98156703.jpg,"toolkitFocusPet_0(0, 20382460, 240);return false;"
Franky (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20382/20382462/98160468.jpg,"toolkitFocusPet_0(0, 20382462, 241);return false;"
Curtis (AL),https://cdn.rescuegroups.org/7015/pictures/animals/20384/20384845/98194132.jpg,"toolkitFocusPet_0(0, 20384845, 242);return false;"
Santita (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20384/20384862/98160475.jpg,"toolkitFocusPet_0(0, 20384862, 243);return false;"
Cara (GA),https://cdn.rescuegroups.org/7015/pictures/animals/20181/20181276/98042812.jpg,"toolkitFocusPet_0(0, 20181276, 244);return false;"
Vespar (TX),https://cdn.rescuegroups.org/7015/pictures/animals/20009/20009939/98184060.jpg,"toolkitFocusPet_0(0, 20009939, 245);return false;"
Diego,https://cdn.rescuegroups.org/8514/pictures/animals/19844/19844143/97989145.jpg,"toolkitFocusPet_0(0, 19844143, 246);return false;"
Lily,https://cdn.rescuegroups.org/8514/pictures/animals/20142/20142070/97784034.jpg,"toolkitFocusPet_0(0, 20142070, 247);return false;"
Stormi,https://cdn.rescuegroups.org/8514/pictures/animals/20337/20337743/98062724.jpg,"toolkitFocusPet_0(0, 20337743, 248);return false;"
Chicken Nugget,https://cdn.rescuegroups.org/8514/pictures/animals/20355/20355367/98125364.jpg,"toolkitFocusPet_0(0, 20355367, 249);return false;"
Jack,https://cdn.rescuegroups.org/8514/pictures/animals/20259/20259857/97874586.jpg,"toolkitFocusPet_0(0, 20259857, 250);return false;"
Ash,https://cdn.rescuegroups.org/8514/pictures/animals/20393/20393931/98180895.jpg,"toolkitFocusPet_0(0, 20393931, 251);return false;"
Opie,https://cdn.rescuegroups.org/8514/pictures/animals/20393/20393930/98180892.jpg,"toolkitFocusPet_0(0, 20393930, 252);return false;"
Ophelia,https://cdn.rescuegroups.org/8514/pictures/animals/20393/20393933/98180900.jpg,"toolkitFocusPet_0(0, 20393933, 253);return false;"
TIMMY AND TOBY - *CRITICAL* NEEDS IMMED FOSTER,https://cdn.rescuegroups.org/5452/pictures/animals/19992/19992878/97141068.jpg,"toolkitFocusPet_0(0, 19992878, 254);return false;"
IVY - “Sweet and Petite” NEEDS IMMED FOSTER,https://cdn.rescuegroups.org/5452/pictures/animals/20249/20249032/97847624.jpg,"toolkitFocusPet_0(0, 20249032, 255);return false;"
"Neil, the seal",https://cdn.rescuegroups.org/2420/pictures/animals/20319/20319116/98017673.jpg,"toolkitFocusPet_0(0, 20319116, 256);return false;"
Yorkshire,https://cdn.rescuegroups.org/6296/pictures/animals/20267/20267442/98128368.jpg,"toolkitFocusPet_0(0, 20267442, 257);return false;"
Trooper,https://cdn.rescuegroups.org/6296/pictures/animals/20363/20363539/98128392.jpg,"toolkitFocusPet_0(0, 20363539, 258);return false;"
Baby Miami,https://cdn.rescuegroups.org/6296/pictures/animals/20363/20363537/98202185.jpg,"toolkitFocusPet_0(0, 20363537, 259);return false;"
AJ,https://cdn.rescuegroups.org/6296/pictures/animals/20363/20363542/98128397.jpg,"toolkitFocusPet_0(0, 20363542, 260);return false;"
Marla,https://cdn.rescuegroups.org/6296/pictures/animals/20363/20363530/98128458.jpg,"toolkitFocusPet_0(0, 20363530, 261);return false;"
Oscar Stone,https://cdn.rescuegroups.org/6296/pictures/animals/20181/20181316/98061513.jpg,"toolkitFocusPet_0(0, 20181316, 262);return false;"
Cammi,https://cdn.rescuegroups.org/6296/pictures/animals/20181/20181315/98128446.jpg,"toolkitFocusPet_0(0, 20181315, 263);return false;"
Miracle,https://cdn.rescuegroups.org/6296/pictures/animals/20134/20134073/98140992.jpg,"toolkitFocusPet_0(0, 20134073, 264);return false;"
Cash (p),https://cdn.rescuegroups.org/6296/pictures/animals/20369/20369575/98140988.jpg,"toolkitFocusPet_0(0, 20369575, 265);return false;"
Olivia Rodrigo,https://cdn.rescuegroups.org/6296/pictures/animals/20172/20172932/98128438.jpg,"toolkitFocusPet_0(0, 20172932, 266);return false;"
Bridgette,https://cdn.rescuegroups.org/6296/pictures/animals/19951/19951863/97724376.jpg,"toolkitFocusPet_0(0, 19951863, 267);return false;"
Bebe,https://cdn.rescuegroups.org/6296/pictures/animals/20146/20146400/97976847.jpg,"toolkitFocusPet_0(0, 20146400, 268);return false;"
Violet Rose,https://cdn.rescuegroups.org/6296/pictures/animals/20291/20291806/98096572.jpg,"toolkitFocusPet_0(0, 20291806, 269);return false;"
Demi,https://cdn.rescuegroups.org/6296/pictures/animals/20191/20191272/97886099.jpg,"toolkitFocusPet_0(0, 20191272, 270);return false;"
Luffy,https://cdn.rescuegroups.org/6296/pictures/animals/19851/19851325/98183813.jpg,"toolkitFocusPet_0(0, 19851325, 271);return false;"
Moxie,https://cdn.rescuegroups.org/6296/pictures/animals/19851/19851281/97806790.jpg,"toolkitFocusPet_0(0, 19851281, 272);return false;"
Billie Jean,https://cdn.rescuegroups.org/6296/pictures/animals/19851/19851280/98099730.jpg,"toolkitFocusPet_0(0, 19851280, 273);return false;"
BonBon,https://cdn.rescuegroups.org/6296/pictures/animals/20213/20213770/98128450.jpg,"toolkitFocusPet_0(0, 20213770, 274);return false;"
Rollo,https://cdn.rescuegroups.org/6296/pictures/animals/20207/20207740/98128442.jpg,"toolkitFocusPet_0(0, 20207740, 275);return false;"
Oreo Blizzard,https://cdn.rescuegroups.org/6296/pictures/animals/19851/19851330/98042060.jpg,"toolkitFocusPet_0(0, 19851330, 276);return false;"
Sampson,https://cdn.rescuegroups.org/6296/pictures/animals/20337/20337567/98099734.jpg,"toolkitFocusPet_0(0, 20337567, 277);return false;"
Phineas Flynn,https://cdn.rescuegroups.org/6296/pictures/animals/20126/20126714/97510925.jpg,"toolkitFocusPet_0(0, 20126714, 278);return false;"
Robert (p),https://cdn.rescuegroups.org/6296/pictures/animals/20402/20402989/98202965.png,"toolkitFocusPet_0(0, 20402989, 279);return false;"
Lars,https://cdn.rescuegroups.org/6296/pictures/animals/20376/20376394/98148197.jpg,"toolkitFocusPet_0(0, 20376394, 280);return false;"
Ladii,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101822/97683233.jpg,"toolkitFocusPet_0(0, 20101822, 281);return false;"
Maya,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101821/97446430.jpg,"toolkitFocusPet_0(0, 20101821, 282);return false;"
Goofy,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101820/97446344.jpg,"toolkitFocusPet_0(0, 20101820, 283);return false;"
Calette,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101819/98025050.jpg,"toolkitFocusPet_0(0, 20101819, 284);return false;"
Anastasia Steele,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101816/97446219.jpg,"toolkitFocusPet_0(0, 20101816, 285);return false;"
Paddu,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101815/98025056.jpg,"toolkitFocusPet_0(0, 20101815, 286);return false;"
Bully,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101814/98128427.jpg,"toolkitFocusPet_0(0, 20101814, 287);return false;"
Cheese,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101813/98103185.jpg,"toolkitFocusPet_0(0, 20101813, 288);return false;"
Mugsy,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101812/98064424.jpg,"toolkitFocusPet_0(0, 20101812, 289);return false;"
James,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101811/98067469.png,"toolkitFocusPet_0(0, 20101811, 290);return false;"
Colette,https://cdn.rescuegroups.org/6296/pictures/animals/20296/20296361/98177344.jpg,"toolkitFocusPet_0(0, 20296361, 291);return false;"
Jasmine Jackie,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101806/98052177.jpg,"toolkitFocusPet_0(0, 20101806, 292);return false;"
Supersonic,https://cdn.rescuegroups.org/6296/pictures/animals/20337/20337324/98061512.jpg,"toolkitFocusPet_0(0, 20337324, 293);return false;"
Chance,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101793/98128343.jpg,"toolkitFocusPet_0(0, 20101793, 294);return false;"
Hazel,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101792/97446277.jpg,"toolkitFocusPet_0(0, 20101792, 295);return false;"
Pope,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101789/97445983.jpg,"toolkitFocusPet_0(0, 20101789, 296);return false;"
Pippa,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101784/97629207.jpg,"toolkitFocusPet_0(0, 20101784, 297);return false;"
Gandalf,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101783/98202190.png,"toolkitFocusPet_0(0, 20101783, 298);return false;"
Brad Pitt,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101780/98039509.jpg,"toolkitFocusPet_0(0, 20101780, 299);return false;"
Neenah,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101779/97446082.jpg,"toolkitFocusPet_0(0, 20101779, 300);return false;"
Regina,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101766/98128434.jpg,"toolkitFocusPet_0(0, 20101766, 301);return false;"
Hutch,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101870/98128335.jpg,"toolkitFocusPet_0(0, 20101870, 302);return false;"
Shadey,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101867/98067465.jpg,"toolkitFocusPet_0(0, 20101867, 303);return false;"
Adore,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101865/97683229.jpg,"toolkitFocusPet_0(0, 20101865, 304);return false;"
Ema Lou,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101864/98128418.jpg,"toolkitFocusPet_0(0, 20101864, 305);return false;"
Lacey,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101863/98190498.jpg,"toolkitFocusPet_0(0, 20101863, 306);return false;"
Burger,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101858/98045175.jpg,"toolkitFocusPet_0(0, 20101858, 307);return false;"
Brandy,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101853/98175001.jpg,"toolkitFocusPet_0(0, 20101853, 308);return false;"
Harry,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101849/97446161.png,"toolkitFocusPet_0(0, 20101849, 309);return false;"
Bo,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101846/98180484.jpg,"toolkitFocusPet_0(0, 20101846, 310);return false;"
Phineas,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101836/97724262.jpg,"toolkitFocusPet_0(0, 20101836, 311);return false;"
Ty,https://cdn.rescuegroups.org/6296/pictures/animals/20308/20308687/98128347.jpg,"toolkitFocusPet_0(0, 20308687, 312);return false;"
Benny,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101830/98080421.jpg,"toolkitFocusPet_0(0, 20101830, 313);return false;"
Lindy,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101829/98128339.jpg,"toolkitFocusPet_0(0, 20101829, 314);return false;"
Mabel,https://cdn.rescuegroups.org/6296/pictures/animals/20101/20101824/98145280.jpg,"toolkitFocusPet_0(0, 20101824, 315);return false;"
Esperanza,https://cdn.rescuegroups.org/6296/pictures/animals/20288/20288024/98190470.jpg,"toolkitFocusPet_0(0, 20288024, 316);return false;"
Manchas,https://cdn.rescuegroups.org/6296/pictures/animals/20288/20288027/98190477.jpg,"toolkitFocusPet_0(0, 20288027, 317);return false;"
Thelma,https://cdn.rescuegroups.org/6296/pictures/animals/20288/20288022/97939268.png,"toolkitFocusPet_0(0, 20288022, 318);return false;"
Lucia,https://cdn.rescuegroups.org/6296/pictures/animals/20288/20288023/98045171.png,"toolkitFocusPet_0(0, 20288023, 319);return false;"
Jean Marie,https://cdn.rescuegroups.org/6296/pictures/animals/20306/20306439/98096568.jpg,"toolkitFocusPet_0(0, 20306439, 320);return false;"
